date,f1,f2,fips
2020-04-03,-0.2637875409836065,0.2116649180327869,22
2020-04-04,-0.3446932786885245,0.279253606557377,22
2020-04-05,-0.3197691803278688,0.3020970491803278,22
2020-04-06,-0.2430755737704917,0.2403686885245901,22
2020-04-07,-0.2537834426229508,0.2445134426229508,22
2020-04-08,-0.2518837704918032,0.2355288524590164,22
2020-04-09,-0.2361229508196721,0.2319562295081967,22
2020-04-10,-0.3305995081967213,0.2353498360655737,22
2020-04-11,-0.3153840983606557,0.2477075409836065,22
2020-04-12,-0.4194796721311475,0.3366073770491803,22
2020-04-13,-0.2478939344262295,0.2436765573770491,22
2020-04-14,-0.222003606557377,0.2364944262295082,22
2020-04-15,-0.1782329508196721,0.2185644262295081,22
2020-04-16,-0.1931934426229508,0.2170285245901639,22
2020-04-17,-0.2324722950819672,0.201063606557377,22
2020-04-18,-0.2787565573770492,0.248677213114754,22
2020-04-19,-0.3455813114754098,0.3176468852459017,22
2020-04-20,-0.1962834426229508,0.221647213114754,22
2020-04-21,-0.1545740983606557,0.2098277049180327,22
2020-04-22,-0.2098580327868852,0.2273781967213114,22
2020-04-23,-0.2169421311475409,0.2239380327868852,22
2020-04-24,-0.2073308196721311,0.1945995081967212,22
2020-04-25,-0.2113526229508196,0.2235122950819671,22
2020-04-26,-0.1876134426229508,0.2546136065573771,22
2020-04-27,-0.1487398360655737,0.2069372131147541,22
2020-04-28,-0.1726043333333333,0.2222558333333333,22
2020-04-29,-0.2088895081967212,0.2189844262295081,22
2020-04-30,-0.1321385,0.1939311666666666,22
2020-05-01,-0.1280299999999999,0.1665026229508196,22
2020-05-02,-0.1344890163934426,0.2011888524590163,22
2020-05-03,-0.1344388524590163,0.2385254098360655,22
2020-05-04,-0.0988539999999999,0.1866398333333333,22
2020-05-05,-0.0927473770491803,0.1894518032786885,22
2020-05-06,-0.0942395081967213,0.1863339344262295,22
2020-05-07,-0.0924165573770491,0.1841755737704918,22
2020-05-08,-0.2076867213114754,0.2035655737704917,22
2020-05-09,-0.1356170491803278,0.2038601639344262,22
2020-05-10,-0.0849679999999999,0.2106479999999999,22
2020-05-11,-0.0833598333333333,0.1845438333333333,22
2020-05-12,-0.0667819672131147,0.1859770491803278,22
2020-05-13,-0.0880796666666666,0.1848556666666666,22
2020-05-14,-0.1336468333333333,0.2010853333333333,22
2020-05-15,-0.1546461666666666,0.1830673333333333,22
2020-05-16,-0.1599763333333333,0.2151458333333333,22
2020-05-17,-0.153879344262295,0.2506570491803279,22
2020-05-18,-0.0742852459016393,0.1785760655737704,22
2020-05-19,-0.0361989999999999,0.1746166666666666,22
2020-05-20,-0.0548481666666666,0.1796076666666666,22
2020-05-21,-0.0479304918032786,0.1705660655737705,22
2020-05-22,-0.0780518032786885,0.163583606557377,22
2020-05-23,-0.0989033333333333,0.1978026666666666,22
2020-05-24,-0.0805167213114754,0.2248321311475409,22
2020-05-25,-0.2116385245901639,0.2300491803278688,22
2020-05-26,-0.0714041666666666,0.1848361666666666,22
2020-05-27,-0.057904406779661,0.1750625423728813,22
2020-05-28,-0.0512874576271186,0.1726705084745762,22
2020-05-29,-0.0895514999999999,0.1638266666666666,22
2020-05-30,-0.0695756666666666,0.1863811666666666,22
2020-05-31,-0.0432821666666666,0.2149831666666666,22
2020-06-01,-0.0079525,0.1663085,22
2020-06-02,-0.0074306779661016,0.1681969491525423,22
2020-06-03,-0.022616440677966,0.1620703389830508,22
2020-06-04,-0.0217466101694915,0.1642308474576271,22
2020-06-05,-0.0568116949152542,0.1544735593220338,22
2020-06-06,-0.0577883050847457,0.1833049152542372,22
2020-06-07,-0.1718766666666666,0.260752,22
2020-06-08,-0.1744767796610169,0.2179838983050847,22
2020-06-09,-0.0454818644067796,0.177733220338983,22
2020-06-10,-0.0311366101694915,0.1694115254237288,22
2020-06-11,-0.019252033898305,0.1626930508474576,22
2020-06-12,-0.0658442372881355,0.1522891525423728,22
2020-06-13,-0.0270762711864406,0.1776579661016949,22
2020-06-14,-0.0093137288135593,0.2095286440677966,22
2020-06-15,-0.0106811864406779,0.1703250847457627,22
2020-06-16,0.0008869491525423,0.1683628813559321,22
2020-06-17,-0.0090206779661016,0.1620927118644067,22
2020-06-18,-0.0182308474576271,0.1609742372881356,22
2020-06-19,-0.0374674576271186,0.1547137288135593,22
2020-06-20,-0.0078586440677966,0.1794596610169491,22
2020-06-21,-0.0171138983050847,0.2067330508474576,22
2020-06-22,-0.0786933898305084,0.1908891525423728,22
2020-06-23,-0.0398150847457627,0.1819111864406779,22
2020-06-24,-0.0840352542372881,0.190576440677966,22
2020-06-25,-0.0712055932203389,0.180392033898305,22
2020-06-26,-0.1035561016949152,0.1687208474576271,22
2020-06-27,-0.0806661016949152,0.196738813559322,22
2020-06-28,-0.0599937288135593,0.2226291525423728,22
2020-06-29,-0.0431198305084745,0.179952033898305,22
2020-06-30,-0.0173023728813559,0.1729154237288135,22
2020-07-01,-0.0017701694915254,0.162877627118644,22
2020-07-02,0.0216367796610169,0.1600550847457627,22
2020-07-03,-0.1050823728813559,0.1768862711864406,22
2020-07-04,-0.1805579661016949,0.2042881355932203,22
2020-07-05,-0.0858259999999999,0.2318671666666666,22
2020-07-06,-0.0696571186440678,0.1897701694915254,22
2020-07-07,-0.0707413559322033,0.1910189830508474,22
2020-07-08,-0.0678630508474576,0.1821827118644068,22
2020-07-09,-0.0456345762711864,0.1744450847457627,22
2020-07-10,-0.095076440677966,0.1675605084745762,22
2020-07-11,-0.0729406779661017,0.1894249152542372,22
2020-07-12,-0.0662184745762711,0.2326213559322033,22
